province_id,province_name,min_rain,max_rain,avg_rain,year_no,month_no,date,plant,produce_value
77,ประจวบคีรีขันธ์,122.7099991,219.9600067,171.4042358,2019,9,09-01-19,ทุเรียน,772
77,ประจวบคีรีขันธ์,105.0599976,192.0700073,123.6721725,2019,10,10-01-19,ทุเรียน,0
77,ประจวบคีรีขันธ์,9.729999542,161.1499939,85.62876129,2019,11,11-01-19,ทุเรียน,0
77,ประจวบคีรีขันธ์,0,79.15000153,12.63238335,2019,12,12-01-19,ทุเรียน,46
86,ชุมพร,74.31999969,279.3800049,208.4503021,2019,1,01-01-19,ทุเรียน,11081
86,ชุมพร,12.21000004,43.90999985,23.83958435,2019,2,02-01-19,ทุเรียน,14192
86,ชุมพร,8.069999695,13.94999981,10.82873058,2019,3,03-01-19,ทุเรียน,7054
86,ชุมพร,10.30000019,200.8699951,53.03052521,2019,4,04-01-19,ทุเรียน,1111
86,ชุมพร,85.63999939,526.1500244,221.4969635,2019,5,05-01-19,ทุเรียน,1055
86,ชุมพร,159.5,434.8900146,221.7568359,2019,6,06-01-19,ทุเรียน,6304
86,ชุมพร,105.3000031,376.6300049,176.1946259,2019,7,07-01-19,ทุเรียน,31661
86,ชุมพร,315.4299927,1037.290039,462.1102295,2019,8,08-01-19,ทุเรียน,127534
86,ชุมพร,161.2299957,683.7700195,284.0119324,2019,9,09-01-19,ทุเรียน,39410
86,ชุมพร,141.9799957,240.7400055,199.7426758,2019,10,10-01-19,ทุเรียน,6471
86,ชุมพร,111.9400024,181.1999969,157.2927856,2019,11,11-01-19,ทุเรียน,10526
86,ชุมพร,17.47999954,106.0999985,73.07359314,2019,12,12-01-19,ทุเรียน,21330
85,ระนอง,61.25,254.3099976,140.6964722,2019,1,01-01-19,ทุเรียน,315
85,ระนอง,14.71000004,46.68999863,29.62437439,2019,2,02-01-19,ทุเรียน,286
93,พัทลุง,245.4100037,443.1199951,344.1443481,2019,11,11-01-19,ทุเรียน,0
93,พัทลุง,80.23000336,231.6399994,161.2128754,2019,12,12-01-19,ทุเรียน,0
90,สงขลา,79.73999786,234.3600006,152.3847351,2019,1,01-01-19,ทุเรียน,0
90,สงขลา,0.200000003,25.89999962,7.352960587,2019,2,02-01-19,ทุเรียน,0
90,สงขลา,1.200000048,57.06999969,18.74195862,2019,3,03-01-19,ทุเรียน,0
90,สงขลา,21.15999985,135.4900055,67.48989105,2019,4,04-01-19,ทุเรียน,0
90,สงขลา,63.50999832,234.2299957,158.6533203,2019,5,05-01-19,ทุเรียน,0
90,สงขลา,40.68999863,195.8200073,116.043541,2019,6,06-01-19,ทุเรียน,0
90,สงขลา,62.20000076,186.3399963,123.269989,2019,7,07-01-19,ทุเรียน,709
90,สงขลา,52.5,269.7099915,128.8648987,2019,8,08-01-19,ทุเรียน,6485
90,สงขลา,63.5,169.9299927,114.6180649,2019,9,09-01-19,ทุเรียน,5015
90,สงขลา,208.0899963,503.7600098,306.3044739,2019,10,10-01-19,ทุเรียน,0
90,สงขลา,168.8800049,431.7799988,255.448761,2019,11,11-01-19,ทุเรียน,0
90,สงขลา,26,224.0700073,91.26817322,2019,12,12-01-19,ทุเรียน,0
91,สตูล,44.56000137,124.0699997,83.32596588,2019,1,01-01-19,ทุเรียน,0
91,สตูล,1.75999999,3.420000076,2.45454073,2019,2,02-01-19,ทุเรียน,0
91,สตูล,32.29000092,97.94000244,58.53967667,2019,3,03-01-19,ทุเรียน,0
91,สตูล,12.35999966,112.5100021,58.45146179,2019,4,04-01-19,ทุเรียน,0
91,สตูล,175.9499969,346.7399902,241.1262207,2019,5,05-01-19,ทุเรียน,0
91,สตูล,122.5299988,260.5899963,186.0563354,2019,6,06-01-19,ทุเรียน,19
91,สตูล,97.16999817,146.0899963,109.5266113,2019,7,07-01-19,ทุเรียน,238
91,สตูล,160.0200043,387.2200012,273.0062866,2019,8,08-01-19,ทุเรียน,426
91,สตูล,104.8000031,194.4199982,152.899292,2019,9,09-01-19,ทุเรียน,8
91,สตูล,301.4299927,343.8699951,329.4689941,2019,10,10-01-19,ทุเรียน,0
91,สตูล,101.1100006,261.8399963,184.1129303,2019,11,11-01-19,ทุเรียน,0
91,สตูล,16.54000092,96.72000122,50.79200745,2019,12,12-01-19,ทุเรียน,0
94,ปัตตานี,222.8000031,246.8999939,231.1290588,2019,1,01-01-19,ทุเรียน,0
94,ปัตตานี,23.79999924,57.88000107,30.13269806,2019,2,02-01-19,ทุเรียน,0
94,ปัตตานี,0,22.80999947,9.162392616,2019,3,03-01-19,ทุเรียน,0
94,ปัตตานี,37.84999847,126.3399963,68.22333527,2019,4,04-01-19,ทุเรียน,0
94,ปัตตานี,140.8999939,247.1499939,178.1494598,2019,5,05-01-19,ทุเรียน,0
94,ปัตตานี,99.90000153,180.6300049,135.7783813,2019,6,06-01-19,ทุเรียน,0
94,ปัตตานี,125.6600037,223.8300018,168.8955994,2019,7,07-01-19,ทุเรียน,1158
94,ปัตตานี,105.3000031,163.3500061,123.6222305,2019,8,08-01-19,ทุเรียน,2883
94,ปัตตานี,155.6699982,249.7899933,174.1436768,2019,9,09-01-19,ทุเรียน,542
94,ปัตตานี,179.6100006,370.9500122,259.5991211,2019,10,10-01-19,ทุเรียน,59
94,ปัตตานี,162.5099945,384.1700134,232.5553436,2019,11,11-01-19,ทุเรียน,0
94,ปัตตานี,74.90000153,185.2799988,126.6676712,2019,12,12-01-19,ทุเรียน,0
95,ยะลา,170.2799988,229.2799988,211.3154907,2019,1,01-01-19,ทุเรียน,34
95,ยะลา,13.89000034,46.68000031,28.30124474,2019,2,02-01-19,ทุเรียน,0
95,ยะลา,10.53999996,24.48999977,17.40297508,2019,3,03-01-19,ทุเรียน,0
95,ยะลา,59.77000046,133.5399933,94.27870178,2019,4,04-01-19,ทุเรียน,0
95,ยะลา,178.8899994,255.9199982,204.7256317,2019,5,05-01-19,ทุเรียน,0
95,ยะลา,137.3899994,186.1499939,161.1784058,2019,6,06-01-19,ทุเรียน,34
95,ยะลา,142.6399994,230.9400024,177.4710846,2019,7,07-01-19,ทุเรียน,9596
95,ยะลา,120.1500015,172.5899963,141.0557404,2019,8,08-01-19,ทุเรียน,24996
95,ยะลา,135.6399994,217.7299957,166.0428925,2019,9,09-01-19,ทุเรียน,7393
95,ยะลา,273.0100098,384.2900085,318.5646057,2019,10,10-01-19,ทุเรียน,0
95,ยะลา,153.4799957,317.7099915,221.2443695,2019,11,11-01-19,ทุเรียน,0
95,ยะลา,96.54000092,189.5399933,150.6394653,2019,12,12-01-19,ทุเรียน,0
96,นราธิวาส,214.3000031,239.8999939,227.8040009,2019,1,01-01-19,ทุเรียน,0
96,นราธิวาส,30.95000076,69.48999786,50.45333099,2019,2,02-01-19,ทุเรียน,0
96,นราธิวาส,4.5,18.27000046,9.225191116,2019,3,03-01-19,ทุเรียน,0
96,นราธิวาส,19.90999985,103.3300018,51.03204727,2019,4,04-01-19,ทุเรียน,0
96,นราธิวาส,151.0099945,221.8000031,171.677002,2019,5,05-01-19,ทุเรียน,0
96,นราธิวาส,152.9400024,170.2700043,159.9783478,2019,6,06-01-19,ทุเรียน,0
96,นราธิวาส,105.2099991,198.25,137.1821442,2019,7,07-01-19,ทุเรียน,213
96,นราธิวาส,137.3999939,176.7899933,156.8741608,2019,8,08-01-19,ทุเรียน,8241
96,นราธิวาส,171.1399994,282.480011,228.7175293,2019,9,09-01-19,ทุเรียน,5347
96,นราธิวาส,228.3099976,336.3900146,266.2722473,2019,10,10-01-19,ทุเรียน,222
96,นราธิวาส,209.4600067,445.769989,346.5847473,2019,11,11-01-19,ทุเรียน,0
96,นราธิวาส,152.8000031,200.7899933,176.2436676,2019,12,12-01-19,ทุเรียน,0
57,เชียงราย,34.25999832,67.79000092,49.65644836,2019,1,01-01-19,ลองกอง,0
57,เชียงราย,0,3.720000029,0.657472074,2019,2,02-01-19,ลองกอง,0
57,เชียงราย,0,18.43000031,4.218928337,2019,3,03-01-19,ลองกอง,0
57,เชียงราย,13.5,32.74000168,18.50689888,2019,4,04-01-19,ลองกอง,0
57,เชียงราย,89,162.9900055,122.6746597,2019,5,05-01-19,ลองกอง,0
57,เชียงราย,40.18999863,96.91999817,57.65492249,2019,6,06-01-19,ลองกอง,0
57,เชียงราย,103.8499985,210.2899933,188.9306335,2019,7,07-01-19,ลองกอง,29
57,เชียงราย,277.6900024,439.8900146,336.7843628,2019,8,08-01-19,ลองกอง,88
57,เชียงราย,63.20000076,175.0800018,86.31027222,2019,9,09-01-19,ลองกอง,149
57,เชียงราย,25.31999969,96.01999664,59.55241776,2019,10,10-01-19,ลองกอง,70
57,เชียงราย,9.229999542,39.77999878,22.70900917,2019,11,11-01-19,ลองกอง,24
57,เชียงราย,10,19.20000076,16.28437996,2019,12,12-01-19,ลองกอง,0
64,สุโขทัย,5.519999981,26.31999969,13.19312954,2019,1,01-01-19,ลองกอง,0
64,สุโขทัย,0.50999999,50.77000046,6.979197025,2019,2,02-01-19,ลองกอง,0
64,สุโขทัย,0,12.94999981,2.988164425,2019,3,03-01-19,ลองกอง,0
64,สุโขทัย,0.5,28.04000092,10.62090397,2019,4,04-01-19,ลองกอง,0
64,สุโขทัย,85.41999817,132.5299988,109.6994476,2019,5,05-01-19,ลองกอง,0
64,สุโขทัย,113.2799988,219.8600006,160.8840637,2019,6,06-01-19,ลองกอง,0
64,สุโขทัย,22.62999916,81.09999847,44.64572144,2019,7,07-01-19,ลองกอง,0
64,สุโขทัย,233.6900024,374.25,287.0808411,2019,8,08-01-19,ลองกอง,243
64,สุโขทัย,59.45999908,160.75,100.9158401,2019,9,09-01-19,ลองกอง,5557
64,สุโขทัย,34.68000031,123.9100037,70.53633118,2019,10,10-01-19,ลองกอง,441
64,สุโขทัย,10.56000042,70.41999817,33.88750458,2019,11,11-01-19,ลองกอง,0
64,สุโขทัย,0,3.900000095,0.222049057,2019,12,12-01-19,ลองกอง,0
54,แพร่,13.28999996,46.63000107,31.09387589,2019,1,01-01-19,ลองกอง,0
54,แพร่,0.839999974,6.900000095,5.524564743,2019,2,02-01-19,ลองกอง,0
54,แพร่,1.659999967,15.35000038,6.311105728,2019,3,03-01-19,ลองกอง,0
54,แพร่,13.52999973,64.48999786,43.42505264,2019,4,04-01-19,ลองกอง,0
54,แพร่,106.4300003,193.2899933,166.9993591,2019,5,05-01-19,ลองกอง,0
54,แพร่,47.00999832,141.3600006,74.12430573,2019,6,06-01-19,ลองกอง,0
54,แพร่,29.27000046,208.3200073,117.8803482,2019,7,07-01-19,ลองกอง,0
54,แพร่,265.8200073,437.6099854,370.8831787,2019,8,08-01-19,ลองกอง,20
54,แพร่,91.94000244,199.8600006,140.8917999,2019,9,09-01-19,ลองกอง,623
54,แพร่,15.01000023,105.5100021,44.89291382,2019,10,10-01-19,ลองกอง,38
71,กาญจนบุรี,128.0800018,319.8800049,213.8938141,2019,9,09-01-19,ลองกอง,37
71,กาญจนบุรี,37.63000107,124.7900009,73.34994507,2019,10,10-01-19,ลองกอง,12
71,กาญจนบุรี,6.920000076,51.09000015,18.65211868,2019,11,11-01-19,ลองกอง,0
71,กาญจนบุรี,0,0.02,0.001938061,2019,12,12-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,11.71000004,215.0599976,81.36125946,2019,1,01-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,0,20.47999954,3.723064423,2019,2,02-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,3.210000038,23.20000076,14.27342129,2019,3,03-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,0,55.77000046,19.71958351,2019,4,04-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,39.31000137,170.0800018,112.5681,2019,5,05-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,71.77999878,194.3399963,134.0250397,2019,6,06-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,27.20999908,129.6000061,57.28491974,2019,7,07-01-19,ลองกอง,2
77,ประจวบคีรีขันธ์,100.5400009,362.1300049,178.7514343,2019,8,08-01-19,ลองกอง,22
77,ประจวบคีรีขันธ์,122.7099991,219.9600067,171.4042358,2019,9,09-01-19,ลองกอง,158
77,ประจวบคีรีขันธ์,105.0599976,192.0700073,123.6721725,2019,10,10-01-19,ลองกอง,80
77,ประจวบคีรีขันธ์,9.729999542,161.1499939,85.62876129,2019,11,11-01-19,ลองกอง,0
77,ประจวบคีรีขันธ์,0,79.15000153,12.63238335,2019,12,12-01-19,ลองกอง,0
86,ชุมพร,74.31999969,279.3800049,208.4503021,2019,1,01-01-19,ลองกอง,0
86,ชุมพร,12.21000004,43.90999985,23.83958435,2019,2,02-01-19,ลองกอง,0
86,ชุมพร,8.069999695,13.94999981,10.82873058,2019,3,03-01-19,ลองกอง,0
86,ชุมพร,10.30000019,200.8699951,53.03052521,2019,4,04-01-19,ลองกอง,0
86,ชุมพร,85.63999939,526.1500244,221.4969635,2019,5,05-01-19,ลองกอง,0
86,ชุมพร,159.5,434.8900146,221.7568359,2019,6,06-01-19,ลองกอง,0
86,ชุมพร,105.3000031,376.6300049,176.1946259,2019,7,07-01-19,ลองกอง,1
86,ชุมพร,315.4299927,1037.290039,462.1102295,2019,8,08-01-19,ลองกอง,329
86,ชุมพร,161.2299957,683.7700195,284.0119324,2019,9,09-01-19,ลองกอง,3845
86,ชุมพร,141.9799957,240.7400055,199.7426758,2019,10,10-01-19,ลองกอง,7780
86,ชุมพร,111.9400024,181.1999969,157.2927856,2019,11,11-01-19,ลองกอง,107
86,ชุมพร,17.47999954,106.0999985,73.07359314,2019,12,12-01-19,ลองกอง,75
85,ระนอง,61.25,254.3099976,140.6964722,2019,1,01-01-19,ลองกอง,0
85,ระนอง,14.71000004,46.68999863,29.62437439,2019,2,02-01-19,ลองกอง,0
85,ระนอง,7.699999809,20.64999962,10.70818615,2019,3,03-01-19,ลองกอง,0
85,ระนอง,22.63999939,216.4400024,121.4868393,2019,4,04-01-19,ลองกอง,0
85,ระนอง,138.2400055,558.1799927,361.1531982,2019,5,05-01-19,ลองกอง,0
85,ระนอง,177.4499969,456.019989,324.2563477,2019,6,06-01-19,ลองกอง,0
85,ระนอง,136.7799988,396.8200073,273.6825256,2019,7,07-01-19,ลองกอง,59
85,ระนอง,365.6199951,1104.650024,693.2352905,2019,8,08-01-19,ลองกอง,461
85,ระนอง,203.3699951,728.6300049,450.3465576,2019,9,09-01-19,ลองกอง,539
85,ระนอง,133.1300049,227.0500031,182.8191986,2019,10,10-01-19,ลองกอง,11
85,ระนอง,105.9199982,190,142.5404053,2019,11,11-01-19,ลองกอง,0
85,ระนอง,12.61999989,88.55000305,44.28573227,2019,12,12-01-19,ลองกอง,0
84,สุราษฎร์ธานี,94.02999878,227.2599945,133.2117462,2019,1,01-01-19,ลองกอง,0
84,สุราษฎร์ธานี,0,31.95999908,7.671649456,2019,2,02-01-19,ลองกอง,0
84,สุราษฎร์ธานี,0.100000001,42.61000061,12.51746559,2019,3,03-01-19,ลองกอง,0
84,สุราษฎร์ธานี,5.320000172,146.8500061,59.33052444,2019,4,04-01-19,ลองกอง,0
84,สุราษฎร์ธานี,71.51000214,412.7200012,227.1024475,2019,5,05-01-19,ลองกอง,0
84,สุราษฎร์ธานี,107.2200012,420.4899902,212.7021942,2019,6,06-01-19,ลองกอง,66
84,สุราษฎร์ธานี,67.62000275,411.6199951,158.2868042,2019,7,07-01-19,ลองกอง,641
84,สุราษฎร์ธานี,45.83000183,764.0300293,237.630127,2019,8,08-01-19,ลองกอง,3203
84,สุราษฎร์ธานี,118.2900009,512.0599976,211.3225555,2019,9,09-01-19,ลองกอง,2876
84,สุราษฎร์ธานี,182.2899933,499.4299927,260.2796326,2019,10,10-01-19,ลองกอง,671
84,สุราษฎร์ธานี,83.04000092,254.2599945,166.9604797,2019,11,11-01-19,ลองกอง,87
84,สุราษฎร์ธานี,25.54999924,161.4299927,52.06216431,2019,12,12-01-19,ลองกอง,0
82,พังงา,77.06999969,166.2299957,113.8417664,2019,1,01-01-19,ลองกอง,0
82,พังงา,1.049999952,15.93999958,2.893453598,2019,2,02-01-19,ลองกอง,0
82,พังงา,11.18999958,61.79000092,36.05026245,2019,3,03-01-19,ลองกอง,0
82,พังงา,45.79000092,195.4600067,133.9008942,2019,4,04-01-19,ลองกอง,0
82,พังงา,180.7899933,511.4100037,363.0691833,2019,5,05-01-19,ลองกอง,0
82,พังงา,321.6000061,522.2000122,429.0343323,2019,6,06-01-19,ลองกอง,0
82,พังงา,269.6600037,539.1199951,391.6173401,2019,7,07-01-19,ลองกอง,35
82,พังงา,321.5,630.710022,495.9167786,2019,8,08-01-19,ลองกอง,1270
82,พังงา,162.4499969,353.75,242.639389,2019,9,09-01-19,ลองกอง,1692
82,พังงา,129.5,224.4400024,190.7669678,2019,10,10-01-19,ลองกอง,0
82,พังงา,158.4400024,308.769989,245.0836945,2019,11,11-01-19,ลองกอง,0
82,พังงา,37.06000137,50.50999832,43.67564011,2019,12,12-01-19,ลองกอง,0
83,ภูเก็ต,50.27999878,180.5200043,106.5681686,2019,1,01-01-19,ลองกอง,0
83,ภูเก็ต,0.400000006,1.5,0.937714934,2019,2,02-01-19,ลองกอง,0
83,ภูเก็ต,9.710000038,18.87999916,12.60909462,2019,3,03-01-19,ลองกอง,0
83,ภูเก็ต,33.06000137,124.5500031,86.22787476,2019,4,04-01-19,ลองกอง,0
83,ภูเก็ต,160.3600006,246.7700043,200.1287842,2019,5,05-01-19,ลองกอง,0
83,ภูเก็ต,267.1799927,551.4400024,391.8543396,2019,6,06-01-19,ลองกอง,0
83,ภูเก็ต,251.6600037,330.269989,287.354126,2019,7,07-01-19,ลองกอง,0
83,ภูเก็ต,273.519989,434.730011,346.9190979,2019,8,08-01-19,ลองกอง,157
83,ภูเก็ต,148.3399963,195.3800049,170.0610352,2019,9,09-01-19,ลองกอง,95
83,ภูเก็ต,117.9599991,217.5399933,174.5473022,2019,10,10-01-19,ลองกอง,0
83,ภูเก็ต,136.8899994,288.8099976,202.089325,2019,11,11-01-19,ลองกอง,0
83,ภูเก็ต,40.68999863,51.99000168,47.39809799,2019,12,12-01-19,ลองกอง,0
81,กระบี่,11.22000027,143.4799957,86.01672363,2019,1,01-01-19,ลองกอง,0
81,กระบี่,0.800000012,5.869999886,3.187907457,2019,2,02-01-19,ลองกอง,0
81,กระบี่,13.92000008,28.03000069,22.4828701,2019,3,03-01-19,ลองกอง,0
81,กระบี่,74.98999786,142.9100037,113.8730621,2019,4,04-01-19,ลองกอง,0
81,กระบี่,107.6299973,270.1799927,161.3262177,2019,5,05-01-19,ลองกอง,0
81,กระบี่,142.0800018,567.7000122,251.5511627,2019,6,06-01-19,ลองกอง,0
81,กระบี่,140.2200012,300.6499939,218.1069336,2019,7,07-01-19,ลองกอง,0
81,กระบี่,209.9100037,389.3399963,316.0846558,2019,8,08-01-19,ลองกอง,413
81,กระบี่,148.4100037,200.5599976,170.6490631,2019,9,09-01-19,ลองกอง,147
81,กระบี่,155.3200073,254.6000061,191.5704193,2019,10,10-01-19,ลองกอง,0
81,กระบี่,65.33000183,190.4499969,115.0442581,2019,11,11-01-19,ลองกอง,0
81,กระบี่,8.109999657,51.93000031,29.20825386,2019,12,12-01-19,ลองกอง,0
92,ตรัง,37.61999893,198.3500061,80.15166473,2019,1,01-01-19,ลองกอง,0
92,ตรัง,1.830000043,8.159999847,3.708529234,2019,2,02-01-19,ลองกอง,0
92,ตรัง,18.65999985,51.79999924,38.58885956,2019,3,03-01-19,ลองกอง,0
92,ตรัง,68.61000061,208.6799927,152.2767487,2019,4,04-01-19,ลองกอง,0
92,ตรัง,150.7700043,200.4600067,168.6526794,2019,5,05-01-19,ลองกอง,0
92,ตรัง,108.4599991,423.3699951,213.3603363,2019,6,06-01-19,ลองกอง,0
57,เชียงราย,103.8499985,210.2899933,188.9306335,2019,7,07-01-19,เงาะ,188
57,เชียงราย,277.6900024,439.8900146,336.7843628,2019,8,08-01-19,เงาะ,1544
57,เชียงราย,63.20000076,175.0800018,86.31027222,2019,9,09-01-19,เงาะ,1846
57,เชียงราย,25.31999969,96.01999664,59.55241776,2019,10,10-01-19,เงาะ,192
57,เชียงราย,9.229999542,39.77999878,22.70900917,2019,11,11-01-19,เงาะ,0
57,เชียงราย,10,19.20000076,16.28437996,2019,12,12-01-19,เงาะ,0
56,พะเยา,27.20999908,42.22999954,33.63451004,2019,1,01-01-19,เงาะ,0
56,พะเยา,0,7.190000057,2.511560678,2019,2,02-01-19,เงาะ,0
56,พะเยา,6.889999866,27.79000092,15.80618858,2019,3,03-01-19,เงาะ,0
56,พะเยา,13.31000042,55.65000153,32.55804062,2019,4,04-01-19,เงาะ,0
56,พะเยา,76.12000275,194.6600037,124.7121353,2019,5,05-01-19,เงาะ,0
56,พะเยา,32.50999832,73.44000244,51.81389618,2019,6,06-01-19,เงาะ,0
56,พะเยา,143.7799988,238.4400024,190.8717346,2019,7,07-01-19,เงาะ,1
56,พะเยา,267.0299988,559.9799805,389.3233032,2019,8,08-01-19,เงาะ,128
56,พะเยา,63.20000076,130.0200043,83.87121582,2019,9,09-01-19,เงาะ,151
56,พะเยา,46.93000031,62.83000183,55.2389183,2019,10,10-01-19,เงาะ,0
56,พะเยา,2,18.56999969,8.78524971,2019,11,11-01-19,เงาะ,0
56,พะเยา,0.610000014,17.20000076,9.697704315,2019,12,12-01-19,เงาะ,0
50,เชียงใหม่,19.89999962,53.79000092,37.94072342,2019,1,01-01-19,เงาะ,0
50,เชียงใหม่,0,3.670000076,0.468410969,2019,2,02-01-19,เงาะ,0
50,เชียงใหม่,0,17.51000023,4.340099812,2019,3,03-01-19,เงาะ,0
50,เชียงใหม่,2.940000057,29.39999962,15.76685047,2019,4,04-01-19,เงาะ,0
50,เชียงใหม่,77.31999969,226.6900024,127.6009827,2019,5,05-01-19,เงาะ,0
50,เชียงใหม่,43.40999985,154.5899963,86.19390869,2019,6,06-01-19,เงาะ,0
50,เชียงใหม่,45.90000153,192.8699951,120.9123077,2019,7,07-01-19,เงาะ,0
50,เชียงใหม่,238.2400055,417.7900085,315.8588257,2019,8,08-01-19,เงาะ,351
50,เชียงใหม่,78.45999908,226.7200012,162.2617798,2019,9,09-01-19,เงาะ,653
50,เชียงใหม่,54.72999954,175.4400024,94.64807129,2019,10,10-01-19,เงาะ,45
50,เชียงใหม่,4.190000057,55.99000168,25.28155327,2019,11,11-01-19,เงาะ,33
50,เชียงใหม่,0,17.70999908,10.13389492,2019,12,12-01-19,เงาะ,0
58,แม่ฮ่องสอน,32.29999924,55.40000153,47.43618393,2019,1,01-01-19,เงาะ,0
58,แม่ฮ่องสอน,0,2.079999924,0.058729783,2019,2,02-01-19,เงาะ,0
58,แม่ฮ่องสอน,0,9.640000343,1.190237641,2019,3,03-01-19,เงาะ,0
58,แม่ฮ่องสอน,0,16.13999939,4.59165144,2019,4,04-01-19,เงาะ,0
58,แม่ฮ่องสอน,93.19999695,229.7899933,153.005249,2019,5,05-01-19,เงาะ,0
58,แม่ฮ่องสอน,67.40000153,143.3000031,98.7266922,2019,6,06-01-19,เงาะ,0
58,แม่ฮ่องสอน,111.2799988,186.5,163.2374268,2019,7,07-01-19,เงาะ,0
58,แม่ฮ่องสอน,299.0100098,365,338.3218689,2019,8,08-01-19,เงาะ,15
58,แม่ฮ่องสอน,58.11000061,190.7400055,128.1672516,2019,9,09-01-19,เงาะ,62
58,แม่ฮ่องสอน,53.29999924,106.8399963,65.93558502,2019,10,10-01-19,เงาะ,0
58,แม่ฮ่องสอน,0.699999988,35.06000137,14.13663387,2019,11,11-01-19,เงาะ,0
58,แม่ฮ่องสอน,0,11.78999996,5.974391937,2019,12,12-01-19,เงาะ,0
64,สุโขทัย,5.519999981,26.31999969,13.19312954,2019,1,01-01-19,เงาะ,0
64,สุโขทัย,0.50999999,50.77000046,6.979197025,2019,2,02-01-19,เงาะ,0
64,สุโขทัย,0,12.94999981,2.988164425,2019,3,03-01-19,เงาะ,0
64,สุโขทัย,0.5,28.04000092,10.62090397,2019,4,04-01-19,เงาะ,0
64,สุโขทัย,85.41999817,132.5299988,109.6994476,2019,5,05-01-19,เงาะ,0
64,สุโขทัย,113.2799988,219.8600006,160.8840637,2019,6,06-01-19,เงาะ,9
64,สุโขทัย,22.62999916,81.09999847,44.64572144,2019,7,07-01-19,เงาะ,12
64,สุโขทัย,233.6900024,374.25,287.0808411,2019,8,08-01-19,เงาะ,243
64,สุโขทัย,59.45999908,160.75,100.9158401,2019,9,09-01-19,เงาะ,68
64,สุโขทัย,34.68000031,123.9100037,70.53633118,2019,10,10-01-19,เงาะ,8
64,สุโขทัย,10.56000042,70.41999817,33.88750458,2019,11,11-01-19,เงาะ,0
64,สุโขทัย,0,3.900000095,0.222049057,2019,12,12-01-19,เงาะ,0
55,น่าน,14.72000027,88.94000244,37.58184433,2019,1,01-01-19,เงาะ,0
55,น่าน,2.599999905,12.30000019,5.382165909,2019,2,02-01-19,เงาะ,0
55,น่าน,2.299999952,12.67000008,7.632454395,2019,3,03-01-19,เงาะ,0
55,น่าน,44.72999954,65.58000183,55.90433502,2019,4,04-01-19,เงาะ,0
55,น่าน,54.95000076,237.3000031,165.1881409,2019,5,05-01-19,เงาะ,0
55,น่าน,48.97000122,137.1000061,78.40432739,2019,6,06-01-19,เงาะ,0
55,น่าน,117.7600021,262.5499878,215.4539948,2019,7,07-01-19,เงาะ,82
55,น่าน,362.8699951,661.3499756,492.2392883,2019,8,08-01-19,เงาะ,1754
55,น่าน,62.25999832,191.7599945,106.9831772,2019,9,09-01-19,เงาะ,328
55,น่าน,30.80999947,64.58999634,52.75505066,2019,10,10-01-19,เงาะ,49
55,น่าน,0.959999979,20.04000092,10.69137573,2019,11,11-01-19,เงาะ,0
55,น่าน,0,3.380000114,0.514686704,2019,12,12-01-19,เงาะ,0
53,อุตรดิตถ์,5.610000134,43.25999832,18.68935776,2019,1,01-01-19,เงาะ,0
53,อุตรดิตถ์,4.900000095,30.68000031,11.25193882,2019,2,02-01-19,เงาะ,0
53,อุตรดิตถ์,0,13.39999962,3.598003149,2019,3,03-01-19,เงาะ,0
53,อุตรดิตถ์,0.610000014,57.04999924,23.96258736,2019,4,04-01-19,เงาะ,0
53,อุตรดิตถ์,89.20999908,179.6000061,127.2045746,2019,5,05-01-19,เงาะ,0
53,อุตรดิตถ์,74.87999725,198.0599976,119.7577667,2019,6,06-01-19,เงาะ,13
53,อุตรดิตถ์,41.16999817,202.7299957,98.36485291,2019,7,07-01-19,เงาะ,2
53,อุตรดิตถ์,284.3599854,447.5899963,326.0848389,2019,8,08-01-19,เงาะ,44
53,อุตรดิตถ์,74.44999695,140.9600067,114.6704178,2019,9,09-01-19,เงาะ,12
53,อุตรดิตถ์,29.73999977,72.58999634,49.43870926,2019,10,10-01-19,เงาะ,220
53,อุตรดิตถ์,6.099999905,32.90000153,22.78680038,2019,11,11-01-19,เงาะ,0
53,อุตรดิตถ์,0,0.899999976,0.105028972,2019,12,12-01-19,เงาะ,0
65,พิษณุโลก,1.230000019,20.20000076,9.901702881,2019,1,01-01-19,เงาะ,0
65,พิษณุโลก,6.71999979,94.48000336,45.18656158,2019,2,02-01-19,เงาะ,0
65,พิษณุโลก,0.540000021,58.81000137,17.66251945,2019,3,03-01-19,เงาะ,0
65,พิษณุโลก,1.389999986,39.77000046,15.94453049,2019,4,04-01-19,เงาะ,0
65,พิษณุโลก,66.80999756,127.5800018,89.99047852,2019,5,05-01-19,เงาะ,322
65,พิษณุโลก,98.73999786,201.5500031,141.2887573,2019,6,06-01-19,เงาะ,119
65,พิษณุโลก,39.91999817,115.3899994,72.41113281,2019,7,07-01-19,เงาะ,93
65,พิษณุโลก,242.5,334.9599915,272.2701111,2019,8,08-01-19,เงาะ,43
